,id_dest,id_source,doc_type,dest_title,source_title,dest_path,source_arxiv_url,match_type,matched_info,matched_text
390,ai-and-national-security,1612.00523,nesta,AI and National Security,Photorealistic Facial Texture Inference Using Deep Neural Networks,ai-and-national-security.txt,http://arxiv.org/abs/1612.00523,by_title,photorealisticfacialtextureinferenceusingdeepneuralnetworks,y64saitoshunsukelingyuweiliwenhukokinaganoandhaoliphotorealisticfacialtextureinferenceusingdeepneuralnetworksphotorealisticfa
391,ai-and-national-security,1701.01724,nesta,AI and National Security,DeepStack: Expert-Level Artificial Intelligence in No-Limit Poker,ai-and-national-security.txt,http://arxiv.org/abs/1701.01724,by_title,deepstackexpertlevelartificialintelligenceinnolimitpoker,vordaviskevinwaughmichaeljohansonandmichaelbowlingdeepstackexpertlevelartificialintelligenceinheadsupnolimitpokerscience2017d
392,ai-and-national-security,1703.07047,nesta,AI and National Security,"High-Resolution Breast Cancer Screening with Multi-View Deep
  Convolutional Neural Networks",ai-and-national-security.txt,http://arxiv.org/abs/1703.07047,by_title,highresolutionbreastcancerscreeningwithmultiviewdeepconvolutionalneuralnetworks,andgeoffreyehintonimagenetclassificationwithdeepconvolutionalneuralnetworksinadvancesinneuralinformationprocessingsystemspp10
393,ai-and-national-security,1704.01510,nesta,AI and National Security,"Isotropic reconstruction of 3D fluorescence microscopy images using
  convolutional neural networks",ai-and-national-security.txt,http://arxiv.org/abs/1704.01510,by_title,isotropicreconstructionof3dfluorescencemicroscopyimagesusingconvolutionalneuralnetworks,andgeoffreyehintonimagenetclassificationwithdeepconvolutionalneuralnetworksinadvancesinneuralinformationprocessingsystemspp10
394,ai-and-national-security,1706.00712,nesta,AI and National Security,"Convolutional Neural Networks for Medical Image Analysis: Full Training
  or Fine Tuning?",ai-and-national-security.txt,http://arxiv.org/abs/1706.00712,by_title,convolutionalneuralnetworksformedicalimageanalysisfulltrainingorfinetuning,erandgeoffreyehintonimagenetclassificationwithdeepconvolutionalneuralnetworksinadvancesinneuralinformationprocessingsystemspp
395,ai-and-national-security,1706.00719,nesta,AI and National Security,"Automating Carotid Intima-Media Thickness Video Interpretation with
  Convolutional Neural Networks",ai-and-national-security.txt,http://arxiv.org/abs/1706.00719,by_title,automatingcarotidintimamediathicknessvideointerpretationwithconvolutionalneuralnetworks,andgeoffreyehintonimagenetclassificationwithdeepconvolutionalneuralnetworksinadvancesinneuralinformationprocessingsystemspp10
396,ai-and-national-security,1710.00886,nesta,AI and National Security,"Classification of Time-Series Images Using Deep Convolutional Neural
  Networks",ai-and-national-security.txt,http://arxiv.org/abs/1710.00886,by_title,classificationoftimeseriesimagesusingdeepconvolutionalneuralnetworks,andgeoffreyehintonimagenetclassificationwithdeepconvolutionalneuralnetworksinadvancesinneuralinformationprocessingsystemspp10
397,ai-and-national-security,1711.03674,nesta,AI and National Security,Breast density classification with deep convolutional neural networks,ai-and-national-security.txt,http://arxiv.org/abs/1711.03674,by_title,breastdensityclassificationwithdeepconvolutionalneuralnetworks,andgeoffreyehintonimagenetclassificationwithdeepconvolutionalneuralnetworksinadvancesinneuralinformationprocessingsystemspp10
398,ai-and-national-security,1802.04924,nesta,AI and National Security,"Exploring Hidden Dimensions in Parallelizing Convolutional Neural
  Networks",ai-and-national-security.txt,http://arxiv.org/abs/1802.04924,by_title,exploringhiddendimensionsinparallelizingconvolutionalneuralnetworks,andgeoffreyehintonimagenetclassificationwithdeepconvolutionalneuralnetworksinadvancesinneuralinformationprocessingsystemspp10
399,ai-and-national-security,1804.02386,nesta,AI and National Security,"Inferring transportation modes from GPS trajectories using a
  convolutional neural network",ai-and-national-security.txt,http://arxiv.org/abs/1804.02386,by_title,inferringtransportationmodesfromgpstrajectoriesusingaconvolutionalneuralnetwork,randgeoffreyehintonimagenetclassificationwithdeepconvolutionalneuralnetworksinadvancesinneuralinformationprocessingsystemspp1
400,ai-and-national-security,1901.05406,nesta,AI and National Security,Artificial Intelligence for Social Good,ai-and-national-security.txt,http://arxiv.org/abs/1901.05406,by_title,artificialintelligenceforsocialgood,2012ernestnicholasanddavidcarrollgeneticfuzzybasedartificialintelligenceforunmannedcombataerialvehiclecontrolinsimulatedairco
401,ai-and-national-security,1902.02441,nesta,AI and National Security,Artificial Intelligence for Prosthetics - challenge solutions,ai-and-national-security.txt,http://arxiv.org/abs/1902.02441,by_title,artificialintelligenceforprostheticschallengesolutions,2012ernestnicholasanddavidcarrollgeneticfuzzybasedartificialintelligenceforunmannedcombataerialvehiclecontrolinsimulatedairco
402,ai-and-national-security,1910.03695,nesta,AI and National Security,"NADS-Net: A Nimble Architecture for Driver and Seat Belt Detection via
  Convolutional Neural Networks",ai-and-national-security.txt,http://arxiv.org/abs/1910.03695,by_title,nadsnetanimblearchitecturefordriverandseatbeltdetectionviaconvolutionalneuralnetworks,andgeoffreyehintonimagenetclassificationwithdeepconvolutionalneuralnetworksinadvancesinneuralinformationprocessingsystemspp10
403,ai-and-national-security,1911.12457,nesta,AI and National Security,Android Botnet Detection using Convolutional Neural Networks,ai-and-national-security.txt,http://arxiv.org/abs/1911.12457,by_title,androidbotnetdetectionusingconvolutionalneuralnetworks,andgeoffreyehintonimagenetclassificationwithdeepconvolutionalneuralnetworksinadvancesinneuralinformationprocessingsystemspp10
404,ai-and-national-security,1912.02942,nesta,AI and National Security,"Generating Anthropomorphic Phantoms Using Fully Unsupervised Deformable
  Image Registration with Convolutional Neural Networks",ai-and-national-security.txt,http://arxiv.org/abs/1912.02942,by_title,generatinganthropomorphicphantomsusingfullyunsuperviseddeformableimageregistrationwithconvolutionalneuralnetworks,andgeoffreyehintonimagenetclassificationwithdeepconvolutionalneuralnetworksinadvancesinneuralinformationprocessingsystemspp10
405,ai-and-national-security,2001.10155,nesta,AI and National Security,Medical Image Segmentation via Unsupervised Convolutional Neural Network,ai-and-national-security.txt,http://arxiv.org/abs/2001.10155,by_title,medicalimagesegmentationviaunsupervisedconvolutionalneuralnetwork,randgeoffreyehintonimagenetclassificationwithdeepconvolutionalneuralnetworksinadvancesinneuralinformationprocessingsystemspp1
406,ai-and-national-security,2007.14808,nesta,AI and National Security,Face2Face: Real-time Face Capture and Reenactment of RGB Videos,ai-and-national-security.txt,http://arxiv.org/abs/2007.14808,by_title,face2facerealtimefacecaptureandreenactmentofrgbvideos,rmarcstammingerchristiantheobaltandmatthiasnießnerface2facerealtimefacecaptureandreenactmentofrgbvideosface2facerealtimefacec
407,ai-and-national-security,2104.08623,nesta,AI and National Security,"Learning Fuzzy Clustering for SPECT/CT Segmentation via Convolutional
  Neural Networks",ai-and-national-security.txt,http://arxiv.org/abs/2104.08623,by_title,learningfuzzyclusteringforspectctsegmentationviaconvolutionalneuralnetworks,andgeoffreyehintonimagenetclassificationwithdeepconvolutionalneuralnetworksinadvancesinneuralinformationprocessingsystemspp10
408,2016-2019-progress-report-advancing-artificial-intelligence-randd,2005.11072,nesta,2016-2019 Progress Report: Advancing Artificial Intelligence R&D,Regulating Artificial Intelligence: Proposal for a Global Solution,2016-2019-progress-report-advancing-artificial-intelligence-randd.txt,http://arxiv.org/abs/2005.11072,by_title,regulatingartificialintelligenceproposalforaglobalsolution,eopportunitiesnewzealandtransportagencyapril201464regulatingartificialintelligenceproposalforaglobalsolutionoliviaerdelyinowa
409,the-malicious-use-of-ai-forecasting-prevention-and-mitigation,1206.6389,nesta,"The Malicious Use of AI: Forecasting, Prevention, and Mitigation",Poisoning Attacks against Support Vector Machines,the-malicious-use-of-ai-forecasting-prevention-and-mitigation.txt,http://arxiv.org/abs/1206.6389,by_title,poisoningattacksagainstsupportvectormachines,rgcitationcfmid3023357biggiobnelsonbandplaskov2012poisoningattacksagainstsupportvectormachinesinternationalconferenceonmachin
410,the-malicious-use-of-ai-forecasting-prevention-and-mitigation,1312.6199,nesta,"The Malicious Use of AI: Forecasting, Prevention, and Mitigation",Intriguing properties of neural networks,the-malicious-use-of-ai-forecasting-prevention-and-mitigation.txt,http://arxiv.org/abs/1312.6199,by_arxiv_id,1312.6199,"tandage, T. 2017. “Taking flight,” The Economist, http://www.
economist.com/technology-quarterly/2017-06-08/civilian-
drones
3
7
.
p
Sunderland, M., Ahn, J., Carson, C., and Kastenberg, W. 
2013. “Making Ethics Explicit: Relocating Ethics to the Core of 
Engineering Education,” 2013 ASEE Annual Conference.
Szegedy, C., Zaremba, W., Sutskever, I., Bruna, J., Erhan, D., 
Goodfellow, I. and Fergus, R., 2013. “Intriguing properties 
of neural networks.” arXiv preprint server, https://arxiv.org/
abs/1312.6199
Tambe, M. 2011. Security and Game Theory: Algorithms, 
Deployed Systems, and Lessons Learned. Cambridge: 
Cambridge University Press. 
The Telegraph, 2016. “Drone hits British Airways plane as it 
prepares to land at Heathrow,” The Telegraph, April 18, 2016, 
http://www.telegraph.co.uk/news/2016/04/17/drone-hits-
british-airways-plane/
Thies, J., et al. 2016. “Face2Face: Real-time Face Capture 
and Reenactment of RGB Videos,” Proceedings of Computer 
Vision and Pattern Recognition 2016, www.gra"
411,the-malicious-use-of-ai-forecasting-prevention-and-mitigation,1312.6199,nesta,"The Malicious Use of AI: Forecasting, Prevention, and Mitigation",Intriguing properties of neural networks,the-malicious-use-of-ai-forecasting-prevention-and-mitigation.txt,http://arxiv.org/abs/1312.6199,by_title,intriguingpropertiesofneuralnetworks,bawsutskeveribrunajerhandgoodfellowiandfergusr2013intriguingpropertiesofneuralnetworksarxivpreprintserverhttpsarxivorgabs1312
412,the-malicious-use-of-ai-forecasting-prevention-and-mitigation,1406.2661,nesta,"The Malicious Use of AI: Forecasting, Prevention, and Mitigation",Generative Adversarial Networks,the-malicious-use-of-ai-forecasting-prevention-and-mitigation.txt,http://arxiv.org/abs/1406.2661,by_arxiv_id,1406.2661,"ith users’ emotions in news 
feed experiment, stirring outcry.” New York Times. June 29, 
2014. https://www.nytimes.com/2014/06/30/technology/
facebook-tinkers-with-users-emotions-in-news-feed-
experiment-stirring-outcry.html?_r=0 
Goodfellow, I., Pouget-Abadie, J., Mirza, M., Xu, B., Warde-
Farley, D., Ozair, S., Courville, A. and Bengio, Y., 2014. 
“Generative Adversarial Networks.” In Advances in Neural 
information Processing Systems 2014 (pp. 2672-2680), 
available at https://arxiv.org/abs/1406.2661
Goodman, B. and Flaxman, S., 2016. European Union 
regulations on algorithmic decision-making and a right to 
explanation”. arXiv preprint arXiv:1606.08813.
Gu, T., Dolan-Gavitt, B., and Garg, S. 2017. “BadNets: 
Identifying Vulnerabilities in the Machine Learning Supply 
Chain,” arXiv preprint available at https://arxiv.org/
abs/1708.06733
Guilbeault, D. and Woolley, S. 2016. “How Twitter Bots Are 
Shaping the Election,” The Atlantic, November 1, 2016, 
https://www.theatlantic.com/technology/a"
413,the-malicious-use-of-ai-forecasting-prevention-and-mitigation,1406.2661,nesta,"The Malicious Use of AI: Forecasting, Prevention, and Mitigation",Generative Adversarial Networks,the-malicious-use-of-ai-forecasting-prevention-and-mitigation.txt,http://arxiv.org/abs/1406.2661,by_title,generativeadversarialnetworks,irzamxubwardefarleydozairscourvilleaandbengioy2014generativeadversarialnetworksinadvancesinneuralinformationprocessingsystems
414,the-malicious-use-of-ai-forecasting-prevention-and-mitigation,1511.04508,nesta,"The Malicious Use of AI: Forecasting, Prevention, and Mitigation","Distillation as a Defense to Adversarial Perturbations against Deep
  Neural Networks",the-malicious-use-of-ai-forecasting-prevention-and-mitigation.txt,http://arxiv.org/abs/1511.04508,by_title,distillationasadefensetoadversarialperturbationsagainstdeepneuralnetworks,anpbackesmandmcdanielp2016adversarialperturbationsagainstdeepneuralnetworksformalwareclassificationarxivpreprintavailableonli
415,the-malicious-use-of-ai-forecasting-prevention-and-mitigation,1511.06434,nesta,"The Malicious Use of AI: Forecasting, Prevention, and Mitigation","Unsupervised Representation Learning with Deep Convolutional Generative
  Adversarial Networks",the-malicious-use-of-ai-forecasting-prevention-and-mitigation.txt,http://arxiv.org/abs/1511.06434,by_arxiv_id,1511.06434,"M., Stillwell, D., and Crowcroft, J. 2011. 
“Our Twitter Profiles, Our Selves: Predicting Personality with 
Twitter,” 2011 IEEE Third International Conference on Privacy, 
Security, Risk and Trust and 2011 IEEE Third International 
Conference on Social Computing, http://ieeexplore.ieee.org/
document/6113111/
Radford, A., Metz, L. and Chintala, S., 2015. “Unsupervised 
Representation Learning with Deep Convolutional Generative 
Adversarial Networks,” arXiv preprint server, https://arxiv.org/
abs/1511.06434
Rahman, M., Azimpourkivi, M., Topkara, U., Carbunar, B. 2017. 
“Video Liveness for Citizen Journalism: Attacks and Defenses,” 
IEEE Transactions on Mobile Computing, Vol: PP, Issue 99, 
http://ieeexplore.ieee.org/abstract/document/7887755/
Reuters. 2017. “Facebook is changing its news feed 
algorithm again.” Fortune. June 30, 2017. http://fortune.
com/2017/06/30/facebook-news-feed-algorithm-
change-2017/ 
Rød, E. and Weidmann, N. 2015. “Empowering activists or 
autocrats? The Internet in author"
416,the-malicious-use-of-ai-forecasting-prevention-and-mitigation,1511.06434,nesta,"The Malicious Use of AI: Forecasting, Prevention, and Mitigation","Unsupervised Representation Learning with Deep Convolutional Generative
  Adversarial Networks",the-malicious-use-of-ai-forecasting-prevention-and-mitigation.txt,http://arxiv.org/abs/1511.06434,by_title,unsupervisedrepresentationlearningwithdeepconvolutionalgenerativeadversarialnetworks,eeeorgdocument6113111radfordametzlandchintalas2015unsupervisedrepresentationlearningwithdeepconvolutionalgenerativeadversaria
